input_r,input_g,input_b,out1_r,out1_g,out1_b,out2_r,out2_g,out2_b,out3_r,out3_g,out3_b
0.32631752,0.63389194,0.6542752,0.48229328,0.7997163,0.7546591,0.15022619,0.515908,0.53026307,0.49029633,0.4801047,0.64408356
0.8462354,0.08273003,0.6939835,0.97013813,0.27274323,0.85193115,0.7663932,0.020373255,0.50492257,0.7701094,0.4644827,0.38835675
0.9954908,0.42516845,0.62820864,1.0,0.51952606,0.7025267,0.8126741,0.27153638,0.5201798,0.8118497,0.71032965,0.5266885
0.6474405,0.073256604,0.9112147,0.8096298,0.25648963,1.0,0.4628889,0.0,0.7792919,0.7793276,0.36034852,0.49223566
0.96121806,0.05884403,0.2522399,1.0,0.11022611,0.41449612,0.7822826,0.0,0.12725616,0.606729,0.51003104,0.15554197
0.088750206,0.9590278,0.5205255,0.2290243,1.0,0.6998503,0.0,0.80830675,0.40602887,0.30463785,0.523889,0.7397767
0.98419875,0.9081275,0.8312909,1.0,1.0,0.9590812,0.87352437,0.8121647,0.68160963,0.9077448,0.9461631,0.8697092
0.9303682,0.6144422,0.7930039,0.98291487,0.6756174,0.956986,0.7798741,0.46349275,0.6059757,0.86168605,0.7724052,0.7037231
0.813623,0.16550341,0.8609292,0.98309875,0.29293674,0.9615869,0.73817766,0.074196,0.66240096,0.8372761,0.4895632,0.5132163
0.42685014,0.3673681,0.38575003,0.53410876,0.5608439,0.47738728,0.34031698,0.3075951,0.2505672,0.4063001,0.39710912,0.37655908
0.20536053,0.51631606,0.524392,0.34713182,0.6798884,0.5796004,0.09632321,0.3205901,0.3860083,0.36487627,0.3608383,0.52035403
0.7532519,0.6348832,0.22798903,0.85989285,0.8259844,0.30787408,0.58264136,0.4756429,0.059584875,0.49062046,0.69406754,0.43143612
0.23675825,0.56122243,0.3122874,0.29806465,0.75125074,0.5044618,0.17929375,0.37643182,0.1401253,0.2745228,0.39899033,0.4367549
0.5744646,0.40712023,0.5441631,0.63879436,0.53410673,0.6280972,0.47778997,0.22078866,0.35716254,0.5593139,0.49079242,0.47564167
0.14306363,0.516963,0.9750896,0.31500313,0.63614726,1.0,0.0,0.34937403,0.92424387,0.5590766,0.3300133,0.7460263
0.6235338,0.6004956,0.05007528,0.7111451,0.71951467,0.10412523,0.46985623,0.40716332,0.0,0.33680454,0.61201465,0.32528543
0.8438998,0.8135572,0.4475228,0.9012075,0.9616133,0.5379898,0.7690368,0.6493154,0.31472868,0.6457113,0.8287285,0.63054
0.004473624,0.47170848,0.9739364,0.10150074,0.6469677,1.0,0.0,0.31474245,0.891369,0.489205,0.23809105,0.7228224
0.2458636,0.51437014,0.2089834,0.37568817,0.65636957,0.3563565,0.14546336,0.4578462,0.15704268,0.2274235,0.38011685,0.36167675
0.09943402,0.3149436,0.74038124,0.23323314,0.42330578,0.897357,0.035714447,0.23593186,0.5450703,0.41990763,0.20718881,0.5276624
0.28791252,0.11515078,0.090188935,0.4169783,0.2926917,0.24242106,0.16188453,0.05090284,0.0,0.18905073,0.20153165,0.10266986
0.8516046,0.4983481,0.70463777,0.98278517,0.6003667,0.78994566,0.77973086,0.37559116,0.64583147,0.7781212,0.67497635,0.60149294
0.106587164,0.43786058,0.07660431,0.23753442,0.56813955,0.13758518,0.0,0.36394385,0.0,0.09159573,0.27222386,0.25723246
0.6706063,0.08851313,0.38907117,0.7882748,0.20482859,0.49596673,0.5259205,0.0293946,0.302964,0.52983874,0.37955973,0.23879214
0.93222135,0.77541417,0.29333627,1.0,0.9560794,0.36511496,0.75057477,0.69691277,0.18888299,0.61277884,0.85381776,0.53437525
0.7066862,0.06412952,0.6327289,0.7694102,0.26304492,0.8314937,0.6010248,0.0,0.4604058,0.66970754,0.38540787,0.34842917
0.32825324,0.9399738,0.6238178,0.42328703,1.0,0.7699178,0.13581367,0.7897746,0.5622542,0.4760355,0.6341135,0.78189576
0.36941582,0.9214812,0.3027642,0.44244677,0.9939069,0.36784568,0.2936386,0.78087604,0.13997585,0.33609,0.6454485,0.6121227
0.61229163,0.9019571,0.10652256,0.78607255,1.0,0.2723901,0.41271734,0.84523433,0.0018131441,0.3594071,0.75712436,0.50423986
0.4987239,0.74803853,0.17923978,0.6578179,0.86122507,0.3408677,0.4432209,0.56284565,0.12650369,0.33898184,0.62338126,0.46363917
0.16366816,0.45125175,0.8141841,0.21540973,0.5245683,1.0,0.0,0.31392753,0.6295571,0.48892614,0.30745995,0.63271797
0.27682343,0.92137116,0.1698833,0.45170426,0.9779776,0.2503618,0.18049581,0.771546,0.061797626,0.22335336,0.5990973,0.54562724
0.5308916,0.2033347,0.7875299,0.6658273,0.2715607,0.9073516,0.3464222,0.11948973,0.6544112,0.65921074,0.36711314,0.4954323
0.31819233,0.37443927,0.79473424,0.47649294,0.52787566,0.9801522,0.19700973,0.23468329,0.6108926,0.55646324,0.3463158,0.58458674
0.568443,0.7410561,0.795417,0.62780684,0.90996766,0.87386614,0.41394773,0.5631044,0.73984957,0.68193,0.6547496,0.7682366
0.34428558,0.42408657,0.50338644,0.52631754,0.52183783,0.6116479,0.18572442,0.31681272,0.31375626,0.423836,0.3841861,0.4637365
0.18805172,0.66167116,0.15810485,0.26555455,0.84200954,0.31458408,0.057200506,0.48943612,0.010496367,0.17307828,0.42486146,0.40988803
0.563735,0.71685225,0.11235626,0.6447351,0.89549434,0.19568546,0.48526832,0.58778334,0.0,0.33804563,0.6402936,0.41460425
0.64834195,0.62376773,0.10402623,0.76257384,0.820689,0.2949392,0.54575545,0.49083838,0.039667744,0.3761841,0.6360549,0.36389697
0.93006575,0.7019887,0.22433287,1.0,0.78335935,0.35157442,0.73649985,0.5463989,0.15069064,0.5771993,0.8160272,0.46316078
0.7271024,0.2780457,0.03296659,0.7821212,0.34886888,0.1599219,0.59695363,0.19377232,0.0,0.3800345,0.5025741,0.15550615
0.7767251,0.7139811,0.96678144,0.9450925,0.85488355,1.0,0.617603,0.5367526,0.8369985,0.8717533,0.7453531,0.84038126
0.66140664,3.7010665e-05,0.8592209,0.8382111,0.09081785,1.0,0.5188102,0.0,0.68057823,0.7603138,0.33072183,0.42962897
0.34304678,0.78185797,0.26936665,0.48403805,0.88930386,0.4026265,0.20742017,0.6101578,0.10521529,0.3062067,0.5624524,0.5256123
0.8802499,0.22102831,0.4457176,1.0,0.4145739,0.5004054,0.72310954,0.10256202,0.2771247,0.6629837,0.5506391,0.33337295
0.94632554,0.11926129,0.82131964,1.0,0.20981283,0.98434603,0.8468477,0.0,0.6839065,0.8838226,0.5327934,0.47029048
0.07343755,0.7075879,0.8635097,0.21835345,0.81909364,1.0,3.598556e-05,0.6192757,0.7973807,0.4684736,0.39051273,0.7855488
0.83759737,0.6646939,0.93591005,0.90689474,0.7786289,1.0,0.75531524,0.57598794,0.74438107,0.8867537,0.7511456,0.80030197
0.994288,0.635472,0.013894514,1.0,0.8320733,0.06494293,0.905706,0.46767417,0.0,0.50409126,0.81488,0.32468328
0.95290774,0.64940447,0.04715255,1.0,0.8486559,0.20421405,0.8235279,0.53471845,0.0,0.50003016,0.8011561,0.34827852
0.07196516,0.20554198,0.33516508,0.1729633,0.38900325,0.5227932,0.0,0.11878899,0.27025896,0.20356512,0.13875356,0.27035353
0.77510583,0.68765515,0.87086904,0.93561554,0.8385622,1.0,0.6965264,0.514195,0.72300196,0.82298744,0.73138046,0.77926207
0.40044218,0.8734821,0.5774943,0.4699984,0.9437038,0.67966396,0.32520828,0.7920799,0.52200425,0.48896825,0.6369622,0.72548825
0.75263864,0.28143847,0.25941646,0.8104582,0.4444754,0.38159576,0.68572867,0.17714036,0.1047611,0.5060276,0.5170385,0.27042747
0.5988245,0.004450519,0.91660845,0.6964988,0.055535104,1.0,0.5137327,0.0,0.85833645,0.7577165,0.3016375,0.46052948
0.7210019,0.7253842,0.69709855,0.88854015,0.79561883,0.8598893,0.64863116,0.53956217,0.51685315,0.70905024,0.72319305,0.71124136
0.18363585,0.6923487,0.074508496,0.25511068,0.8482118,0.17214851,0.12658721,0.6022661,0.016010212,0.12907217,0.43799227,0.3834286
0.18379587,0.86710596,0.34200627,0.28784043,0.9897453,0.43805337,0.032395888,0.72850925,0.22161621,0.26290107,0.52545094,0.60455614
0.39882708,0.58718514,0.23026991,0.4555187,0.65082693,0.3930707,0.22688635,0.5184276,0.13190207,0.3145485,0.49300608,0.40872753
0.3810631,0.15145987,0.8088139,0.57998943,0.33439088,0.9411791,0.2648875,0.018631173,0.6771104,0.5949385,0.2662615,0.4801369
0.64702135,0.58433324,0.6122548,0.7419014,0.71122056,0.6918219,0.46203005,0.39703795,0.42332602,0.6296381,0.6156773,0.598294
0.9749493,0.39362344,0.18271859,1.0,0.5745043,0.3809944,0.8519859,0.24547684,0.08461446,0.57883394,0.68428636,0.28817102
0.628471,0.7896497,0.45174512,0.7590048,0.9251758,0.53331536,0.5277648,0.665632,0.39941183,0.5401081,0.7090604,0.62069744
0.088824615,0.12761171,0.74165326,0.2736876,0.23554644,0.8884256,0.0,0.0,0.5444091,0.41523895,0.10821816,0.43463248
0.005223818,0.13344568,0.7402601,0.16385183,0.28262016,0.9303888,0.0,0.08172335,0.61477154,0.37274197,0.069334745,0.4368529
0.46304193,0.28124246,0.48647746,0.57917583,0.42607933,0.5605158,0.28600386,0.1890216,0.3781597,0.4747597,0.3721422,0.38385996
0.020382699,0.69234663,0.6393083,0.21245237,0.7540047,0.7344345,0.0,0.5626228,0.55061984,0.3298455,0.35636467,0.66582745
0.26627338,0.48883468,0.94295394,0.39818963,0.6064845,1.0,0.11457105,0.31575093,0.8378444,0.60461366,0.37755403,0.71589434
0.4904499,0.64028287,0.822462,0.59640193,0.77041125,0.9776401,0.30824497,0.54323274,0.7143523,0.656456,0.5653664,0.7313725
0.39685687,0.51778203,0.9961034,0.4487496,0.70212543,1.0,0.27522492,0.44251162,0.819793,0.69648015,0.45731944,0.75694275
0.17514122,0.7815452,0.4694964,0.29605466,0.919728,0.5723057,0.06252998,0.63104403,0.3275378,0.3223188,0.47834322,0.6255208
0.578908,0.36001122,0.055856243,0.7396646,0.44225118,0.23032144,0.5014552,0.29208195,0.0,0.31738213,0.46945962,0.20793372
0.6208286,0.35879156,0.23300609,0.75398886,0.44420332,0.38104087,0.48849487,0.29413998,0.036310118,0.42691734,0.48981008,0.29589882
0.029562807,0.1915318,0.16011144,0.16820502,0.32773793,0.31744656,0.0,0.03861079,0.009883004,0.09483713,0.110547304,0.17582162
0.026444225,0.75865614,0.32509905,0.21181795,0.92027617,0.49187908,0.0,0.57154095,0.23153211,0.17577164,0.39255017,0.54187757
0.31984022,0.65210456,0.6690965,0.5143529,0.82945913,0.7897214,0.19859466,0.56847227,0.5708494,0.4944684,0.4859724,0.66060054
0.024558352,0.19318521,0.56474185,0.15569505,0.2988291,0.70665187,0.0,0.0,0.5045179,0.2946501,0.10887179,0.37896353
0.707727,0.59927636,0.3455668,0.7762635,0.6674768,0.5280629,0.525067,0.48584583,0.17542626,0.5266469,0.6535017,0.4724216
0.023384852,0.53829134,0.070713475,0.17780316,0.68074757,0.14048399,0.0,0.41416457,0.0,0.047049165,0.2808381,0.3045024
0.43038306,0.90063477,0.8587441,0.6065829,1.0,0.9145403,0.34566537,0.7099748,0.6743445,0.64456356,0.6655089,0.87968946
0.9262693,0.41404527,0.7874349,1.0,0.49106175,0.8663356,0.8721771,0.29657412,0.6993333,0.85685205,0.6701573,0.6007401
0.15522179,0.5228564,0.6009478,0.31759024,0.623156,0.79582244,0.07395499,0.3730968,0.44068173,0.3780848,0.33903912,0.5619021
0.70942557,0.14383556,0.68659383,0.89132875,0.2028355,0.8805175,0.6271701,0.0029368734,0.5194176,0.69800967,0.42663056,0.4152147
0.14713922,0.97643346,0.89132375,0.2697275,1.0,1.0,0.02650707,0.8720436,0.72941214,0.5192315,0.56178635,0.9338786
0.27221087,0.3273404,0.7938704,0.42924568,0.42676333,0.9913281,0.17790073,0.1976925,0.6531516,0.53304064,0.29977563,0.5606054
0.12743308,0.58377314,0.21730313,0.31025794,0.7334117,0.30265802,0.06184231,0.48582733,0.04509514,0.17236811,0.3556031,0.40053815
0.9644728,0.701407,0.7914437,1.0,0.80355054,0.88813806,0.8474466,0.6439039,0.6911275,0.87795824,0.8329399,0.7464254
0.4432924,0.9241461,0.04452119,0.5038385,0.9872408,0.15109655,0.38471493,0.8569731,0.0,0.2439068,0.6837193,0.48433366
0.4891741,0.8924467,0.06395875,0.6083305,1.0,0.2602675,0.31329307,0.8196214,0.0,0.27656642,0.6908104,0.4782027
0.17054369,0.988208,0.3462582,0.33271748,1.0,0.42847833,0.06906063,0.86593634,0.22827107,0.25840095,0.57937586,0.6672331
0.6129277,0.5722042,0.84502393,0.7075033,0.7453505,1.0,0.5017403,0.43525442,0.7832701,0.72897583,0.59256595,0.70861405
0.5075658,0.7830386,0.8741599,0.630575,0.8594007,0.99587214,0.35505858,0.6312836,0.73250175,0.69086283,0.64530224,0.8285993
0.3394448,0.77163446,0.5710558,0.46868032,0.87483925,0.6865905,0.2578005,0.63435376,0.43640208,0.4552503,0.5555396,0.6713451
0.9122576,0.26716915,0.7282961,1.0,0.32528338,0.87107944,0.80456525,0.13910909,0.59268343,0.82027686,0.5897134,0.4977326
0.21664555,0.44145176,0.55543214,0.29408464,0.4973563,0.65390676,0.12201152,0.26523775,0.49660915,0.38603884,0.32904866,0.49844193
0.17039241,0.17885686,0.8495057,0.25276026,0.24610887,1.0,0.1178237,0.08827898,0.73076415,0.5099491,0.17462464,0.5141813
0.3789591,0.34422287,0.9717798,0.4484426,0.43716606,1.0,0.21835987,0.18180539,0.8424632,0.67536944,0.36159098,0.65800136
0.79970026,0.12656082,0.54256964,0.8515827,0.30832216,0.70324993,0.73129255,0.069085546,0.36329892,0.67113495,0.46313056,0.33456525
0.43164065,0.8853955,0.23712038,0.4953271,1.0,0.3844254,0.26756218,0.8065424,0.09188323,0.3343805,0.6585181,0.56125796
0.31842,0.88768315,0.45584252,0.47935346,0.97734535,0.53885216,0.25375462,0.7195086,0.35087505,0.38713124,0.60305154,0.6717628
0.1980903,0.65073425,0.022207906,0.39268175,0.7472232,0.14947976,0.06460196,0.5370263,0.0,0.1101491,0.42441228,0.33647108
0.3926835,0.07543865,0.36405754,0.5699447,0.20761812,0.5013012,0.29397637,0.0,0.26063353,0.37837052,0.23406106,0.2197481
0.4671247,0.5110261,0.7322977,0.6188179,0.62006766,0.85581887,0.29836053,0.42223233,0.6446628,0.59971124,0.4890754,0.6216619
0.16315113,0.92333984,0.9723877,0.3006334,1.0,1.0,0.025654746,0.86821806,0.820585,0.5677694,0.5432455,0.94786376
0.70338345,0.93084025,0.9462303,0.8006564,1.0,1.0,0.5440327,0.82075053,0.8775096,0.82480687,0.81711185,0.9385353
0.79590255,0.20681651,0.36927882,0.8705384,0.39372766,0.50718594,0.69489205,0.101453684,0.28228092,0.5825907,0.5013595,0.28804767
0.21342623,0.052439842,0.50634426,0.3935594,0.12339114,0.56311965,0.04727509,0.0,0.440833,0.35988525,0.13293304,0.27939203
0.2024871,0.5049147,0.83601886,0.31416655,0.70318455,0.90130156,0.02719955,0.3065813,0.71706367,0.519253,0.3537009,0.6704668
0.41222867,0.25383723,0.83679956,0.515873,0.32564867,0.9353635,0.25711975,0.09313453,0.7059639,0.6245141,0.33303297,0.54531837
0.54174554,0.579085,0.38900042,0.6909879,0.7767358,0.54899883,0.3861012,0.45211247,0.31766048,0.46537298,0.56041527,0.4840427
0.43716207,0.9313157,0.098219305,0.5512332,1.0,0.2549048,0.25851685,0.7478175,0.0,0.2676907,0.68423885,0.5147675
0.53113353,0.39835346,0.8881073,0.60259485,0.49213994,1.0,0.42541084,0.24359597,0.7044092,0.7096204,0.4647435,0.6432304
0.35042173,0.9155527,0.57902616,0.41061044,1.0,0.67378545,0.22668128,0.8621592,0.3854978,0.46472394,0.6329872,0.7472894
0.72757494,0.54191756,0.8842575,0.7964041,0.66145074,1.0,0.633644,0.39297116,0.71083,0.8059162,0.63474625,0.71308756
0.22308536,0.70396864,0.40860033,0.35000646,0.8685878,0.47228214,0.061458927,0.52216023,0.23262385,0.31584284,0.463527,0.5562845
0.4497274,0.8858755,0.49380556,0.55856955,1.0,0.6776684,0.36308053,0.6969337,0.4107816,0.47176647,0.66780144,0.68984056
0.3369443,0.9257477,0.82680774,0.4069253,1.0,0.93488806,0.21237089,0.8423867,0.68456703,0.58187604,0.63134605,0.87627774
0.47803345,0.8070476,0.35060105,0.62098086,0.885965,0.51727533,0.30511436,0.63870424,0.18835314,0.41431725,0.6425405,0.57882434
0.26459557,0.48128945,0.24560155,0.40676984,0.5783235,0.42220825,0.11593744,0.30214387,0.18123151,0.25509855,0.3729425,0.3634455
0.3325829,0.015627047,0.8939665,0.4793824,0.14518361,1.0,0.18264845,0.0,0.77122384,0.6132747,0.17410496,0.45479676
0.26053098,0.86090523,0.28157198,0.37763354,0.95822275,0.4517466,0.18228374,0.7990936,0.15357469,0.27105147,0.5607181,0.57123864
0.45169282,0.8118244,0.14823738,0.62090474,0.9794557,0.2977136,0.39976203,0.6375266,0.0,0.29996508,0.6317586,0.48003086
0.68842465,0.6022458,0.94303197,0.83822227,0.7083583,1.0,0.6260813,0.54441416,0.7932461,0.8157283,0.6453352,0.77263886
0.4132864,0.69668007,0.21774547,0.54050744,0.84763694,0.4161685,0.29222086,0.56616,0.13689114,0.31551594,0.55498326,0.45721278
0.3058628,0.71837604,0.8411557,0.39248043,0.83384615,0.9476498,0.24529123,0.5339027,0.70447946,0.5735093,0.5121194,0.7797659
0.40334767,0.69712156,0.20969968,0.5137118,0.88670903,0.36153185,0.29094183,0.5483313,0.043672603,0.30652368,0.5502346,0.4534106
0.33745122,0.420397,0.4849812,0.4997856,0.5802313,0.53911936,0.15297231,0.29105163,0.3087145,0.41121623,0.3789241,0.4526891
0.8353699,0.39990917,0.63334256,0.94004244,0.4816696,0.7129981,0.772916,0.25348753,0.468197,0.7343562,0.61763954,0.5166259
0.22979078,0.057349492,0.47056216,0.3619284,0.13939603,0.5645832,0.055846766,0.0,0.2883538,0.35017645,0.14357013,0.26395583
0.61158806,0.4089446,0.5817717,0.7654174,0.54079074,0.7015028,0.4687189,0.28549516,0.44191182,0.59667987,0.5102663,0.49535814
0.24529012,0.3576366,0.81467557,0.36253798,0.41434544,0.95614237,0.18564413,0.2644812,0.7430759,0.52998286,0.30146337,0.5861561
0.7974049,0.8511103,0.64889824,0.9509339,1.0,0.8167094,0.6013809,0.77958524,0.47506723,0.72315156,0.8242576,0.75000423
0.8465484,0.7836267,0.74432826,0.9013159,0.97533655,0.8944382,0.7936789,0.66203976,0.64409727,0.7954383,0.8150875,0.76397747
0.9951195,0.05962846,0.42827716,1.0,0.15725511,0.47828466,0.84768564,0.0,0.35962728,0.71169835,0.52737397,0.24395281
0.111402385,0.3433953,0.7101584,0.29062808,0.39494517,0.7984558,0.0,0.14492846,0.5344467,0.4107804,0.22739884,0.52677685
0.06830654,0.18333222,0.3768642,0.1341177,0.2655877,0.56420505,0.008292303,0.12634139,0.29336542,0.22258537,0.12581939,0.2800982
0.13954423,0.7683453,0.13413128,0.19197015,0.86102134,0.3222393,0.041603353,0.6927127,0.0,0.13683777,0.45394477,0.45123827
0.7130301,0.9965046,0.59778297,0.85891974,1.0,0.7224551,0.6209951,0.82779044,0.4307601,0.65540653,0.8547673,0.79714376
0.17218693,0.35688543,0.43768576,0.3386639,0.45321617,0.56300336,0.026908593,0.2776635,0.2630544,0.30493635,0.26453617,0.3972856
0.6792779,0.987196,0.3909502,0.8734662,1.0,0.5124503,0.618103,0.9213739,0.2307349,0.53511405,0.833237,0.68907315
0.03316782,0.64351994,0.7913315,0.16549101,0.77056587,0.85664797,0.0,0.50566214,0.662197,0.41224965,0.33834386,0.7174257
0.6108414,0.10888416,0.1156787,0.7438728,0.29134947,0.20840079,0.4571568,0.023816664,0.0,0.36326006,0.3598628,0.11228143
0.38132402,0.84344894,0.30333236,0.53988993,1.0,0.3876411,0.2080705,0.6673733,0.11871749,0.3423282,0.61238647,0.57339066
0.76882195,0.284881,0.7641588,0.91632324,0.48421484,0.9579525,0.6373693,0.14400066,0.70250267,0.76649034,0.5268515,0.52451986
0.107850455,0.9997271,0.6816335,0.23750539,1.0,0.8578332,0.014955168,0.8490914,0.5609883,0.39474198,0.5537888,0.84068024
0.43283904,0.82015234,0.62916183,0.6072326,0.89458716,0.73007226,0.3807058,0.64161915,0.5307656,0.53100044,0.62649566,0.7246571
0.060182225,0.5170463,0.091156796,0.23410895,0.59821594,0.25900137,0.0,0.42112526,0.0,0.07566951,0.28861424,0.30410153
0.5179152,0.14807652,0.72578746,0.58971274,0.31742936,0.9167641,0.3607032,0.09367788,0.6409158,0.6218513,0.33299586,0.43693197
0.65644145,0.25103277,0.95714426,0.76193357,0.44228357,1.0,0.5336357,0.13526373,0.8872911,0.80679286,0.4537371,0.60408854
0.057503577,0.09012185,0.16299266,0.22529902,0.21750711,0.26925442,0.0,0.0,0.06428326,0.11024811,0.073812716,0.12655725
0.6768682,0.19141616,0.9136361,0.80346674,0.26723406,1.0,0.5612403,0.13825592,0.78940344,0.79525214,0.43414217,0.5525261
0.3329703,0.4122411,0.55476207,0.39394727,0.48726246,0.6312862,0.21703698,0.33637086,0.35539603,0.44386616,0.37260568,0.48350155
0.924772,0.47679815,0.25635594,1.0,0.57805276,0.33284056,0.78691363,0.2995757,0.14046122,0.59056395,0.7007851,0.36657703
0.86363333,0.6947182,0.76577777,0.92157614,0.84599435,0.95501006,0.72845525,0.6369104,0.6037443,0.81470555,0.77917576,0.730248
0.8550534,0.15548615,0.35938945,0.9880909,0.25111893,0.45625597,0.7550758,0.04551005,0.18559574,0.6072214,0.50526977,0.2574378
0.1924702,0.520628,0.9250915,0.38899505,0.6285892,1.0,0.018896006,0.41820407,0.75418055,0.55878085,0.35654908,0.72285974
0.4240144,0.1084868,0.292906,0.54835206,0.294801,0.47235584,0.29213545,0.0,0.24125974,0.3584602,0.2662506,0.2006964
0.52814496,0.2453293,0.95694035,0.66745645,0.40600502,1.0,0.4737997,0.18127814,0.8368397,0.7425426,0.3867371,0.60113484
0.07147175,0.7920589,0.7628949,0.18341577,0.9046216,0.928228,0.0,0.64102495,0.6561748,0.41718334,0.43176532,0.7774769
0.4797878,0.19324495,0.15322822,0.6673923,0.3773599,0.34321648,0.29950246,0.079497404,0.072383456,0.316508,0.33651638,0.1732366
0.9529076,0.96634835,0.9443139,1.0,1.0,1.0,0.7789187,0.8109325,0.86855084,0.9486107,0.959628,0.9553311
0.9552333,0.7513876,0.042641338,1.0,0.84767896,0.22605069,0.83026475,0.69354665,0.0,0.4989373,0.8533104,0.39701447
0.26332384,0.81175256,0.7251969,0.3743233,1.0,0.8410305,0.13032217,0.6498438,0.58228016,0.49426037,0.53753823,0.76847476
0.024426889,0.032880772,0.48798636,0.08111072,0.11069984,0.65797144,0.0,0.0,0.29142624,0.25620663,0.02865383,0.26043355
0.93985426,0.6797898,0.41257292,1.0,0.8706973,0.60782003,0.79783016,0.5446767,0.25267726,0.67621356,0.809822,0.5461813
0.6132899,0.73981357,0.6861164,0.7908178,0.8090423,0.8470168,0.50353014,0.6321897,0.5156409,0.64970315,0.67655176,0.712965
0.07096025,0.7697528,0.29705682,0.15948248,0.94804686,0.464299,0.0,0.59315175,0.21851172,0.18400854,0.4203565,0.5334048
0.06498463,0.041670922,0.12384705,0.24110046,0.09987372,0.2837407,0.0,0.0,0.03142363,0.09441584,0.053327773,0.082758985
0.48252064,0.13494691,0.5043022,0.64300656,0.20739226,0.58220917,0.35043025,0.061689995,0.34754208,0.49341145,0.3087338,0.31962457
0.83613926,0.25494763,0.043961037,0.8895846,0.43389758,0.16112429,0.68036926,0.15374982,0.0,0.44005015,0.54554343,0.14945433
